733,(ROOT (S (VP (VBZ is) (ADVP (IN that)) (NP (NNS lights))) (. ?)))
734,(ROOT (INTJ (UH oh)))
735,(ROOT (FRAG (ADJP (RB very) (JJ good)) (. !)))
736,(ROOT (NP (# #)))
737,(ROOT (FRAG (ADJP (RB very) (JJ good)) (. !)))
738,(ROOT (NP (NN ooh) (. !)))
739,(ROOT (FRAG (NP (NNP Anielle)) (. ?)))
740,(ROOT (S (NP (PRP it)) (VP (VBZ 's) (NP (DT a) (NN doggie))) (. !)))
741,(ROOT (NP (# #)))
742,(ROOT (NP (NN Doggie) (. !)))
743,(ROOT (S (NP (PRP you)) (VP (VBP 're) (VP (VBG talking) (SBAR (IN like) (S (NP (PRP you)) (VP (VBP 're) (ADJP (NP (CD two) (NNS years)) (JJ old))))))) (. .)))
744,(ROOT (SQ (VBZ is) (NP (DT the) (NN train)) (VP (VBG going) (NP (NP (NN bye)) (CC +) (NP (NN bye)))) (. ?)))
745,(ROOT (SQ (VP (VB want) (S (VP (TO to) (VP (VB sit) (PP (IN with) (NP (NN mama))))))) (. ?)))
746,(ROOT (NP (# #)))
747,(ROOT (S (NP (PRP you)) (VP (VBP want) (NP (DT the) (NNS dice))) (. ?)))
748,(ROOT (S (NP (PRP you)) (VP (VBP want) (SBAR (S (NP (FW mama)) (VP (VBP hold) (NP (PRP you)))))) (. ?)))
749,(ROOT (INTJ (UH oh)))
750,(ROOT (SBARQ (WHNP (WDT what) (NN sound)) (SQ (VBZ does) (NP (DT an) (NN elephant)) (VP (VB make))) (. ?)))
751,(ROOT (INTJ (UH oh) (. !)))
752,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ is) (ADVP (IN that)) (VP (VBN called)))))
753,(ROOT (NP (NP (DT a) (NN crab)) (PP (IN on) (NP (DT a))) (: --)))
754,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ 's) (NP (NP (DT the) (NN thing)) (SBAR (WHNP (WDT that)) (S (VP (VBZ 's) (VP (VBG making) (NP (DT the) (NN noise)))))))) (. ?)))
755,(ROOT (NP (DT a) (NN metronome) (. ?)))
756,(ROOT (NP (: --)))
757,(ROOT (NP (# #)))
758,(ROOT (SQ (VBP are) (NP (PRP they)) (VP (VBG climbing) (NP (DT the) (NNS steps))) (. ?)))
759,(ROOT (SQ (VBP are) (NP (PRP they)) (VP (VBG going) (PRT (RP up))) (. ?)))
760,(ROOT (S (VP (VB say) (PRT (RP up))) (. !)))
761,(ROOT (SQ (VBP are) (NP (PRP they)) (VP (VBG going) (PRT (RP up))) (. ?)))
762,(ROOT (NP (: --)))
763,(ROOT (NP (: --)))
764,(ROOT (NP (: --)))
765,(ROOT (NP (NN ooh)))
766,(ROOT (S (VP (VB clap) (NP (PRP$ your) (NNS hands)))))
767,(ROOT (FRAG (PP (TO to) (NP (DT the) (NN music))) (. .)))
768,(ROOT (NP (: --)))
769,(ROOT (FRAG (NP (NNP Zevy)) (. ?)))
770,(ROOT (SQ (MD would) (NP (PRP you)) (VP (VB like) (S (VP (TO to) (VP (VB learn) (S (VP (TO to) (VP (VB play) (NP (NP (DT that)) (PP (IN on) (NP (DT the) (NN piano))))))))))) (. ?)))
771,(ROOT (FRAG (SBAR (IN like) (S (NP (PRP it)) (VP (VBZ 's) (VP (VBG being) (VP (VBN played)))))) (. .)))
772,(ROOT (FRAG (WHNP (WP who)) (. ?)))
773,(ROOT (ADVP (RB right) (. !)))
774,(ROOT (NP (# #)))
775,(ROOT (SQ (VP (VB give) (S (VP (TO to) (VP (VB mama))))) (. ?)))
776,(ROOT (NP (NP (PRP you)) (VP (VBG going) (S (VP (TO to) (VP (VB put) (NP (PRP it)) (PP (IN in) (NP (DT the) (NN bucket))))))) (. ?)))
777,(ROOT (NP (: --)))
778,(ROOT (INTJ (UH oh)))
779,(ROOT (NP (# #)))
780,(ROOT (INTJ (UH oh)))
781,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBP do) (NP (PRP you)) (VP (VB do) (PP (IN with) (NP (NN fire))))) (. ?)))
782,(ROOT (FRAG (ADVP (RB right)) (. .)))
783,(ROOT (S (NP (PRP it)) (VP (VBZ 's) (ADJP (JJ hot))) (. !)))
784,(ROOT (SQ (VBZ is) (NP (NN fire)) (ADJP (JJ hot)) (. ?)))
785,(ROOT (NP (# #)))
786,(ROOT (SQ (VBP are) (NP (PRP you)) (VP (VBG blowing) (PRT (RP out)) (NP (NN something) (JJ hot))) (. ?)))
787,(ROOT (NP (: --)))
788,(ROOT (SBARQ (WHADVP (WRB where)) (SQ (VBP are) (NP (PRP you)) (VP (VBG going)))))
789,(ROOT (SQ (VBP are) (NP (PRP you)) (VP (VBG going) (S (VP (TO to) (VP (VB watch) (NP (DT the) (NN video)))))) (. ?)))
790,(ROOT (S (VP (VB look) (PP (IN at) (NP (DT the) (NNS colors)))) (. !)))
791,(ROOT (INTJ (UH oh) (. !)))
792,(ROOT (NP (: --)))
793,(ROOT (NP (# #)))
794,(ROOT (NP (NNS oops) (. !)))
795,(ROOT (S (NP (DT that)) (VP (VBZ 's) (ADJP (JJ okay))) (. .)))
796,(ROOT (NP (NN look)))
797,(ROOT (NP (NN metronome) (. !)))
798,(ROOT (NP (# #)))
799,(ROOT (ADVP (RB right) (. !)))
800,(ROOT (NP (# #)))
801,(ROOT (S (NP (NN baba)) (VP (VBD taught) (NP (NP (DT both)) (PP (IN of) (NP (PRP you)))) (S (VP (TO to) (VP (VB do) (NP (DT that)))))) (. !)))
802,(ROOT (NP (DT a) (NN dolphin) (. ?)))
803,(ROOT (ADVP (RB right)))
804,(ROOT (S (NP (DT that)) (VP (VBD was) (ADJP (RB very) (JJ good))) (. .)))
805,(ROOT (ADJP (JJ Tic)))
806,(ROOT (NP (# #)))
807,(ROOT (NP (: --)))
808,(ROOT (S (VP (VBZ is) (ADJP (IN that) (PP (IN like) (NP (PRP$ your) (NN ball))))) (. ?)))
809,(ROOT (FRAG (NP (NNP Anielle)) (. !)))
810,(ROOT (S (VP (VB look) (PP (IN at) (NP (DT the) (NNS balls)))) (. !)))
811,(ROOT (S (NP (PRP it)) (VP (VBZ 's) (ADVP (RB almost)) (NP (DT the) (JJ exact) (JJ same) (NN toy)))))
812,(ROOT (S (NP (PRP it)) (VP (VBZ 's) (VP (VBN made) (PP (IN by) (NP (DT a) (JJ different) (NN company))))) (. .)))
813,(ROOT (S (NP (PRP it)) (VP (VBZ looks) (NP (JJR more)) (PP (IN like) (NP (DT a) (NN castle)))) (. .)))
814,(ROOT (NP (NP (PRP you)) (NP (NNS guys)) (. .)))
815,(ROOT (S (NP (PRP you)) (VP (VBD put) (NP (ADJP (RB too) (JJ many)) (NNS balls)) (PP (IN in) (NP (PRP it)))) (. .)))
816,(ROOT (NP (: --)))
817,(ROOT (NP (: --)))
818,(ROOT (NP (: --)))
819,(ROOT (S (NP (PRP you) (NNS guys)) (VP (VBD put) (NP (DT the) (JJ wrong) (NNS balls)) (PP (IN in) (NP (RB here)))) (. .)))
820,(ROOT (NP (# #)))
821,(ROOT (FRAG (NP (NNP Sam)) (. .)))
822,(ROOT (NP (NP (NP (DT these)) (SBAR (S (NP (DT all)) (VP (VB go) (PP (IN in) (NP (DT the) (JJ other))))))) (: --)))
823,(ROOT (NP (NP (NNS balls)) (NP (NN thing)) (. .)))
824,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB put) (NP (PRP them)) (PP (IN in)))))) (. ?)))
825,(ROOT (S (VP (VB look) (NP (PRP it))) (. !)))
826,(ROOT (INTJ (UH oh) (. !)))
827,(ROOT (NP (NN ooh) (. !)))
828,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB sit) (PRT (RP down)) (PP (IN on) (NP (NP (NN mama) (POS 's)) (NN lap))))))) (. ?)))
829,(ROOT (NP (# #)))
830,(ROOT (NP (NN push) (. .)))
831,(ROOT (NP (NN yeah) (. !)))
832,(ROOT (NP (NNP Zevy)))
833,(ROOT (FRAG (NP (NN ok)) (. ?)))
834,(ROOT (S (NP (DT this)) (VP (VBZ is) (NP (NP (DT the) (CD one)) (SBAR (WHNP (WDT that)) (S (VP (VBZ goes) (PP (TO to) (NP (RB here)))))))) (. .)))
835,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB watch) (NP (DT the) (NN video)) (PP (IN with) (NP (NN mommy))))))) (. ?)))
836,(ROOT (S (VP (VB look)) (. !)))
837,(ROOT (NP (NN ooh)))
838,(ROOT (FRAG (SBAR (IN that) (S (VP (VBZ does) (RB n't) (VP (VB go) (PP (IN in) (NP (EX there))))))) (. !)))
839,(ROOT (NP (# #)))
840,(ROOT (NP (# #)))
841,(ROOT (NP (# #)))
842,(ROOT (SQ (VP (VB click)) (. ?)))
843,(ROOT (FRAG (ADVP (RB huh)) (. ?)))
844,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ is) (ADJP (IN that))) (. ?)))
845,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ is) (ADJP (IN that))) (. ?)))
846,(ROOT (S (VP (VBZ is) (PP (IN that) (NP (NN doggie)))) (. ?)))
847,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ is) (ADJP (IN that))) (. ?)))
848,(ROOT (NP (# #)))
849,(ROOT (NP (NN Doggie)))
850,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ 's) (ADJP (IN that))) (. ?)))
851,(ROOT (FRAG (NP (NN cow)) (. ?)))
852,(ROOT (SQ (MD can) (NP (PRP you)) (VP (VB say) (NP (NN cow))) (. ?)))
853,(ROOT (NP (NN cow) (. .)))
854,(ROOT (NP (NN moo) (. !)))
855,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ does) (NP (DT the) (NN cow)) (VP (VB say))) (. ?)))
856,(ROOT (NP (NN moo) (. !)))
857,(ROOT (NP (NN duck) (. .)))
858,(ROOT (NP (# #)))
859,(ROOT (NP (NN duck) (. .)))
860,(ROOT (NP (# #)))
861,(ROOT (NP (NN duck) (. .)))
862,(ROOT (NP (# #)))
863,(ROOT (NP (NN kitty) (. .)))
864,(ROOT (S (VP (VBZ is) (ADVP (IN that)) (NP (DT a) (NN kitty) (CC +) (NN kat))) (. ?)))
865,(ROOT (S (VP (VBZ is) (ADVP (IN that) (NP (DT a) (NN kitty)))) (. ?)))
866,(ROOT (NP (# #)))
867,(ROOT (NP (NP (NN kitty)) (NP (CC +) (NN kat)) (. .)))
868,(ROOT (FRAG (ADVP (RB right)) (. .)))
869,(ROOT (NP (# #)))
870,(ROOT (NP (NN chicken) (. .)))
871,(ROOT (SQ (MD can) (NP (PRP you)) (VP (VB say) (NP (NN rooster))) (. ?)))
872,(ROOT (NP (# #)))
873,(ROOT (NP (NN yeah) (. .)))
874,(ROOT (S (NP (PRP you)) (VP (VBP like) (NP (DT the) (NN music))) (. ?)))
875,(ROOT (NP (NP (NN dance)) (PP (TO to) (NP (PRP it))) (. ?)))
876,(ROOT (INTJ (UH oh)))
877,(ROOT (S (VP (VBP do) (RB n't) (VP (VB eat) (NP (DT the) (NN box)))) (. .)))
878,(ROOT (S (NP (DT that)) (VP (VBZ 's) (ADJP (RB so) (JJ grubby))) (. .)))
879,(ROOT (FRAG (ADVP (RB blah)) (. !)))
880,(ROOT (NP (# #)))
881,(ROOT (S (VP (NP (NP (NN butter)) (CC +) (S (VP (VB fly))))) (. !)))
882,(ROOT (SBARQ (WHADVP (WRB where)) (SQ (POS 's) (NP (NP (PRP$ your) (NN butter)) (SBAR (S (NP (CC +)) (VP (VB fly)))))) (. ?)))
883,(ROOT (S (VP (VP (VB do) (SBAR (S (NP (PRP you)) (VP (VBP have) (NP (DT a) (NN butter)))))) (CC +) (VP (VB fly))) (. ?)))
884,(ROOT (S (NP (PRP you)) (VP (VBP wave) (NP (UH hi)) (PP (TO to) (NP (PRP$ her)))) (. ?)))
885,(ROOT (S (VP (VB say) (FRAG (INTJ (UH hi) (. !))))))
886,(ROOT (FRAG (NP (NNP Anielle)) (. ?)))
887,(ROOT (SBARQ (WHADVP (WRB where)) (SQ (POS 's) (NP (NNP Big_Bird))) (. ?)))
888,(ROOT (S (VP (VB let) (S (NP (PRP her)) (VP (VB pick) (PRT (RP out)) (NP (NN Big_Bird))))) (. .)))
889,(ROOT (INTJ (UH oh)))
890,(ROOT (INTJ (UH oh)))
891,(ROOT (NP (# #)))
892,(ROOT (S (NP (DT all)) (VP (VBN gone)) (. !)))
893,(ROOT (SQ (VBP are) (NP (PRP you)) (VP (VBG dancing) (PP (TO to) (NP (DT the) (NN music)))) (. ?)))
894,(ROOT (FRAG (NP (NN dancing)) (. ?)))
895,(ROOT (SQ (VBP are) (NP (PRP you) (NNS guys)) (VP (VBG putting) (NP (NP (DT those)) (PP (IN inside) (NP (DT the) (NN box))))) (. ?)))
896,(ROOT (SBARQ (WHNP (WDT what)) (SQ (VP (VBZ goes) (PP (IN in) (NP (DT that) (CD one))))) (. ?)))
897,(ROOT (SBAR (IN if) (S (NP (PRP you)) (VP (VBP do) (RB n't) (VP (VB want) (S (NP (PRP him)) (VP (TO to) (VP (VB do) (NP (NN something)) (PP (IN with) (NP (PRP$ your) (NNS things)))))))))))
898,(ROOT (S (NP (PRP you)) (VP (VBP do) (RB n't) (VP (VB have) (S (VP (TO to) (VP (ADVP (RB just)) (VB let) (S (NP (PRP him)) (VP (VB do) (NP (NNS things)) (SBAR (IN that) (S (NP (PRP you)) (VP (VBP do) (RB n't) (VP (VB want) (S (NP (PRP him)) (VP (TO to) (VP (VB do))))))))))))))) (. .)))
899,(ROOT (NP (# #)))
900,(ROOT (NP (# #)))
901,(ROOT (S (VP (NP (INTJ (UH hello)) (NP (NNP Anielle) (NNP Muriel)))) (. .)))
902,(ROOT (NP (JJ good) (NN girl) (. .)))
903,(ROOT (NP (# #)))
904,(ROOT (NP (JJ good) (NN girl) (. !)))
905,(ROOT (NP (# #)))
906,(ROOT (S (VP (VBZ is) (ADVP (IN that)) (NP (DT a) (JJ good) (NN show))) (. ?)))
907,(ROOT (NP (# #)))
908,(ROOT (NP (JJ good) (NN girl) (. .)))
909,(ROOT (NP (: --)))
910,(ROOT (NP (JJ good) (NN girl) (. .)))
911,(ROOT (SQ (VP (VB say) (PP (IN on))) (. ?)))
912,(ROOT (S (VP (VB let) (S (NP (POS 's)) (VP (VB keep) (NP (PRP it)) (PP (IN on))))) (. .)))
913,(ROOT (NP (# #)))
914,(ROOT (FRAG (WHNP (WDT what)) (. ?)))
915,(ROOT (NP (# #)))
916,(ROOT (FRAG (ADVP (RB off)) (. .)))
917,(ROOT (FRAG (DT no)))
918,(ROOT (S (NP (PRP I)) (VP (VBP want) (NP (PRP it)) (PP (IN on))) (. .)))
919,(ROOT (NP (NNP Zevy)))
920,(ROOT (FRAG (VP (VBP do) (RB n't) (VP (VB hit)))))
921,(ROOT (NP (# #)))
922,(ROOT (NP (NNS dinosaurs) (. !)))
923,(ROOT (NP (: --)))
924,(ROOT (NP (: --)))
925,(ROOT (NP (: --)))
926,(ROOT (NP (: --)))
927,(ROOT (NP (NN yeah) (. !)))
928,(ROOT (ADVP (RB right) (. !)))
929,(ROOT (S (VP (VB say) (NP (NN metronome))) (. !)))
930,(ROOT (NP (# #)))
931,(ROOT (S (NP (DT that)) (VP (VBZ 's) (ADJP (JJ good))) (. .)))
932,(ROOT (NP (: --)))
933,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ is) (ADJP (IN that))) (. ?)))
934,(ROOT (FRAG (NP (NN train)) (. ?)))
935,(ROOT (NP (: --)))
936,(ROOT (NP (: --)))
937,(ROOT (S (VP (VBZ is) (ADVP (IN that)) (NP (NP (DT a) (NN choo)) (CC +) (NP (NN choo) (NN train)))) (. ?)))
938,(ROOT (FRAG (NP (DT another)) (NP (CD one)) (. ?)))
939,(ROOT (SINV (VP (VBZ is) (NP (PRP it))) (NP (NN time)) (SBAR (IN for) (S (NP (PRP you)) (VP (TO to) (VP (VB get) (VP (VBN dressed))))))))
940,(ROOT (SQ (VP (VB have) (S (NP (PRP you)) (VP (VBN been) (PP (TO to) (NP (NP (DT the) (NN bath)) (CC +) (NP (NN room)))) (ADVP (RB yet))))) (. ?)))
941,(ROOT (NP (NN ok) (. .)))
942,(ROOT (SINV (FRAG (WHADVP (WRB why))) (VP (VBP do) (RB n't)) (NP (PRP you))))
943,(ROOT (SQ (VP (VB let) (S (NP (POS 's)) (VP (VB get) (S (NP (PRP you)) (VP (VBN dressed)))))) (. ?)))
944,(ROOT (NP (NNP Zevy)))
945,(ROOT (NP (: --)))
946,(ROOT (NP (: --)))
947,(ROOT (NP (: --)))
948,(ROOT (S (NP (PRP you)) (VP (VBP like) (NP (NNS clothes))) (. ?)))
949,(ROOT (FRAG (ADVP (ADVP (RB up) (RB up) (IN up)) (RB up) (RB up) (ADVP (IN up))) (ADVP (RB up) (. !))))
950,(ROOT (S (VP (VB look)) (. !)))
951,(ROOT (NP (NN train) (. !)))
952,(ROOT (NP (NP (NN choo)) (NP (CC +) (NN choo)) (. !)))
953,(ROOT (NP (# #)))
954,(ROOT (NP (NP (NN choo)) (NP (CC +) (NN choo)) (. !)))
955,(ROOT (NP (: --)))
956,(ROOT (NP (NP (NN hey)) (NP (NNP Sam)) (. .)))
957,(ROOT (S (VP (VBD did) (SBAR (S (NP (PRP you)) (VP (VBP have) (NP (NP (DT this) (NN tape)) (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBD were) (NP (DT a) (NN kid)))))))))) (. ?)))
958,(ROOT (SQ (VBD were) (NP (PRP you)) (NP (DT a) (NN kid)) (. ?)))
959,(ROOT (S (NP (PRP I)) (VP (VBD thought) (SBAR (S (NP (PRP you)) (VP (VBD were) (VP (VBN born) (S (ADJP (NP (CD eight) (NNS years)) (JJ old)))))))) (. .)))
960,(ROOT (FRAG (NP (PRP you)) (ADVP (RB sure)) (. ?)))
961,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB call) (NP (PRP$ her)) (NP-TMP (DT this) (NN morning)))))) (. ?)))
962,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB call) (NP (PRP$ her)) (ADVP (RB now)))))) (. ?)))
963,(ROOT (S (VP (VB tell) (NP (PRP her)) (SBAR (S (NP (PRP you)) (VP (VBD were) (VP (VBG reading) (NP (NNS stories)) (NP-TMP (JJ last) (NN night)) (PP (TO to) (NP (NP (NNP Zevy)) (SBAR (IN so) (S (NP (PRP you)) (VP (MD could) (RB n't) (VP (VB call) (NP (PRP her))))))))))))) (. .)))
964,(ROOT (NP (# #)))
965,(ROOT (NP (# #)))
966,(ROOT (NP (# #)))
967,(ROOT (FRAG (UH uh) (INTJ (UH oh)) (. !)))
968,(ROOT (NP (# #)))
969,(ROOT (FRAG (UH uh) (INTJ (UH oh)) (. !)))
970,(ROOT (NP (# #)))
971,(ROOT (NP (# #)))
972,(ROOT (NP (# #)))
973,(ROOT (SQ (VP (VB say) (NP (NN doll))) (. ?)))
974,(ROOT (NP (: --)))
975,(ROOT (NP (# #)))
976,(ROOT (NP (# #)))
977,(ROOT (NP (: --)))
978,(ROOT (NP (# #)))
979,(ROOT (S (VP (VBZ is) (ADVP (IN that) (NP (DT a) (NN dolphin)))) (. ?)))
980,(ROOT (NP (NN fish) (. .)))
981,(ROOT (FRAG (PP (IN on) (NP (DT the) (NN tv))) (. .)))
982,(ROOT (FRAG (NP (DT no)) (. .)))
983,(ROOT (NP (NN dolphin) (. .)))
984,(ROOT (NP (# #)))
985,(ROOT (S (VP (VB do) (SBAR (S (NP (NNS dolphins)) (VP (VBP smile)))))))
986,(ROOT (S (NP (PRP I)) (VP (VBP think) (ADVP (RB so) (RB too))) (. .)))
987,(ROOT (S (NP (PRP I)) (VP (VBP mean))))
988,(ROOT (SQ (VP (VB have) (S (NP (PRP you)) (VP (VBN seen) (NP (NP (DT a) (JJ real)) (CC +) (NP (JJ live) (NN dolphin)))))) (. ?)))
989,(ROOT (S (NP (PRP you)) (ADVP (RB actually)) (VP (VBD did)) (. .)))
990,(ROOT (NP (NN yeah) (. .)))
991,(ROOT (FRAG (PP (IN at) (NP (DT a) (NN show))) (. .)))
992,(ROOT (FRAG (PP (IN at) (NP (DT a) (NN water) (NN show))) (. .)))
993,(ROOT (S (NP (PRP you)) (VP (VBD were) (ADJP (RB very) (JJ small))) (. .)))
994,(ROOT (FRAG (ADVP (RB though)) (. .)))
995,(ROOT (S (NP (PRP you)) (VP (VBD saw) (NP (CD one)))))
996,(ROOT (S (VP (NP (INTJ (UH oh)) (NP (RB really)))) (. ?)))
997,(ROOT (FRAG (RB not) (NP-TMP (NN today)) (. .)))
998,(ROOT (NP (: --)))
999,(ROOT (NP (# #)))
1000,(ROOT (S (NP (PRP you)) (VP (VBP know) (SBAR (S (NP (PRP they)) (VP (VBP have) (NP (DT the) (NN dolphin) (NN show)))))) (. ?)))
1001,(ROOT (S (NP (PRP you)) (ADVP (RB only)) (VP (VBD saw) (NP (PRP it)) (PP (IN for) (PP (IN about) (NP (CD five) (NNS minutes))))) (. .)))
1002,(ROOT (NP (# #)))
1003,(ROOT (FRAG (UH uh) (INTJ (UH oh)) (. !)))
1004,(ROOT (NP (NN ok) (. .)))
1005,(ROOT (S (NP (RB here)) (VP (VBZ comes) (NP (DT the) (NN puppet))) (. .)))
1006,(ROOT (NP (# #)))
1007,(ROOT (S (VP (VBZ is) (ADVP (IN that) (NP (DT a) (NN frog)))) (. ?)))
1008,(ROOT (NP (# #)))
1009,(ROOT (NP (: --)))
1010,(ROOT (S (VP (VB look)) (. !)))
1011,(ROOT (S (NP (PRP he)) (VP (VBZ 's) (VP (VBG waving) (NP (NP (NN bye)) (CC +) (NP (NN bye))))) (. !)))
1012,(ROOT (NP (: --)))
1013,(ROOT (NP (NN look)))
1014,(ROOT (S (VP (VB look)) (. !)))
1015,(ROOT (NP (# #)))
1016,(ROOT (NP (# #)))
1017,(ROOT (NP (# #)))
1018,(ROOT (S (NP (PRP you)) (VP (VBP want) (ADJP (JJ daddy) (S (VP (TO to) (VP (VB dress) (NP (PRP you))))))) (. ?)))
1019,(ROOT (NP (NNP Zevy)))
1020,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (NP (PRP me)) (VP (TO to) (VP (VB dress) (NP (PRP you)))))) (. ?)))
1021,(ROOT (S (NP (PRP you)) (VP (VBP want) (S (NP (PRP me)) (VP (TO to) (VP (VB dress) (NP (PRP you)))))) (. ?)))
1022,(ROOT (NP (NN ok) (. .)))
1023,(ROOT (S (NP (PRP it)) (VP (VBZ 's) (NP (NN time) (S (VP (TO to) (VP (VB put) (PRT (RP on)) (NP (DT some) (NNS clothes))))))) (. .)))
1024,(ROOT (S (NP (PRP you)) (VP (VBP 're) (NP (DT a) (NN puppet))) (. .)))
1025,(ROOT (INTJ (UH oh)))
1026,(ROOT (NP (# #)))
1027,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ is) (ADJP (IN that))) (. ?)))
1028,(ROOT (NP (# #)))
1029,(ROOT (FRAG (NP (NN baby)) (. ?)))
1030,(ROOT (NP (# #)))
1031,(ROOT (NP (NN baby) (. .)))
1032,(ROOT (NP (# #)))
1033,(ROOT (NP (NN yeah)))
1034,(ROOT (NP (NN shh) (. .)))
1035,(ROOT (NP (NN baby) (. !)))
1036,(ROOT (NP (# #)))
1037,(ROOT (ADVP (RB right)))
1038,(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ 's) (NP (DT this)))))
1039,(ROOT (NP (NP (NN baby)) (NP (NN doll)) (. .)))
1040,(ROOT (NP (# #)))
1041,(ROOT (ADVP (RB right)))
1042,(ROOT (NP (# #)))
1043,(ROOT (NP (NN yeah) (. .)))
1044,(ROOT (S (NP (DT that)) (VP (VBZ 's) (NP (DT a) (NN baby))) (. .)))
1045,(ROOT (NP (JJ good) (NN girl) (. .)))
1046,(ROOT (NP (# #)))
1047,(ROOT (S (NP (DT all)) (VP (VBN gone)) (. .)))
1048,(ROOT (NP (# #)))
1049,(ROOT (NP (# #)))
1050,(ROOT (NP (# #)))
1051,(ROOT (ADVP (RB right) (. !)))
1052,(ROOT (S (NP (DT that)) (VP (VBZ 's) (NP (NN right)))))
1053,(ROOT (S (VP (VBZ is) (SBAR (IN that) (X (NP (DT the) (CD one)) (SBAR (WHNP (WDT that)) (S (VP (VBZ goes) (ADVP (RB blah)))))))) (. ?)))
1054,(ROOT (NP (: --)))
1055,(ROOT (NP (: --)))
1056,(ROOT (NP (# #)))
1057,(ROOT (NP (: --)))
1058,(ROOT (FRAG (ADVP (RB blah)) (. !)))
1059,(ROOT (NP (# #)))
1060,(ROOT (NP (: --)))
1061,(ROOT (S (VP (VB look)) (. !)))
1062,(ROOT (SQ (VBP are) (NP (PRP they)) (VP (VBG playing) (PP (IN with) (NP (DT the) (NNS fishies)))) (. ?)))
1063,(ROOT (FRAG (CC and) (NP (DT the) (NN cow) (. ?))))
1064,(ROOT (NP (# #)))
1065,(ROOT (NP (: --)))
1066,(ROOT (NP (: --)))
1067,(ROOT (NP (: --)))
1068,(ROOT (NP (# #)))
1069,(ROOT (FRAG (ADVP (RB blah)) (. !)))
1070,(ROOT (SQ (MD can) (NP (PRP you)) (VP (VB do) (NP (DT the) (NN metronome))) (. ?)))
1071,(ROOT (NP (# #)))
1072,(ROOT (NP (# #)))
1073,(ROOT (NP (# #)))
1074,(ROOT (NP (# #)))
1075,(ROOT (NP (# #)))
1076,(ROOT (NP (# #)))
1077,(ROOT (NP (NN ooh) (. !)))
1078,(ROOT (NP (: --)))
1079,(ROOT (S (NP (PRP it)) (VP (VBZ 's) (NP (JJ good) (NN music))) (. !)))
1080,(ROOT (NP (: --)))
1081,(ROOT (NP (: --)))
1082,(ROOT (NP (: --)))
1083,(ROOT (NP (: --)))
1084,(ROOT (NP (NP (NN Buh)) (NP (CC +) (NN bye)) (. !)))
1085,(ROOT (NP (: --)))
1086,(ROOT (NP (: --)))
1087,(ROOT (NP (: --)))
1088,(ROOT (NP (: --)))
1089,(ROOT (NP (: --)))
1090,(ROOT (NP (NNP Anielle)))
1091,(ROOT (S (VP (VB come) (PRT (RP down))) (. .)))
1092,(ROOT (S (VP (VB turn) (PRT (RP around))) (. .)))
1093,(ROOT (FRAG (DT no)))
1094,(ROOT (NP (NNP Anielle)))
1095,(ROOT (S (VP (VB turn) (PRT (RP around))) (. !)))
1096,(ROOT (FRAG (CC and) (S (VP (VB go) (PRT (RP down))))))
1097,(ROOT (S (VP (VB excuse) (S (NP (PRP me)) (NP (NNP Zevy)))) (. !)))
1098,(ROOT (S (VP (VBP do) (RB n't) (VP (VB teach) (S (NP (PRP$ her)) (NP (WDT that))))) (. !)))
1099,(ROOT (S (VP (VP (VB turn) (PRT (RP around))) (CC and) (VP (VB go) (PP (IN on) (NP (PRP$ your) (NN tummy))))) (. .)))
1100,(ROOT (FRAG (PP (IN on) (NP (PRP$ your) (NN tummy))) (. .)))
1101,(ROOT (FRAG (NP (DT no)) (. .)))
1102,(ROOT (S (VP (VB turn) (PRT (RP around))) (. .)))
1103,(ROOT (S (VP (VB go) (PP (IN like) (NP (DT this)))) (. .)))
1104,(ROOT (FRAG (ADVP (RB down) (PP (IN like) (NP (DT that)))) (. .)))
1105,(ROOT (NP (# #)))
1106,(ROOT (FRAG (NP (DT no)) (. !)))
1107,(ROOT (S (VP (VB go) (ADVP (RB around))) (. !)))
1108,(ROOT (FRAG (ADVP (RB down) (PP (IN like) (NP (DT that)))) (. .)))
1109,(ROOT (S (NP (PRP you)) (VP (MD can) (VP (VB do) (ADVP (RB down)))) (: --)))
